"locus","short_name","name","aliases","Length","logFC","logCPM","F","PValue","FDR"
"AT4G04570","CRK40","cysteine-rich RLK (RECEPTOR-like protein kinase) 40","CRK40",2261,-0.184467348718591,7.35490003507325,1.31154885873645,0.267929328740697,0.450720152072759
"AT4G04610","APR1","APS reductase 1","APR, APR1, ATAPR1, PRH19",1759,-0.590923747799931,7.09722053879781,15.2097991921714,0.00114540513311793,0.0163543892826665
"AT4G04614","AT4G04614","","",889,0.043408136939867,3.80664063542992,0.0765923851370445,0.785295214519616,0.871732058989719
"AT4G04620","ATG8B","autophagy 8b","ATG8B",772,0.81535224697911,3.53359711859194,10.3480336281589,0.00504372035214618,0.0387401862732556
"AT4G04630","AT4G04630","","",1124,0.57014913448899,1.95764878289899,4.83467248466523,0.0419751521159046,0.141046066867997
"AT4G04640","ATPC1","","ATPC1",1521,-0.231314589785434,10.1492973179767,2.30492175965622,0.147281063054825,0.310660240046036
"AT4G04670","AT4G04670","","AtTRM5c, TRM5c",3251,-0.670428625691866,2.82763492646798,10.9152060941241,0.00418018821893988,0.0346940061420613
"AT4G04695","CPK31","calcium-dependent protein kinase 31","CPK31",1455,0.484030082486022,3.6192307672993,2.25193988031595,0.151730194421847,0.316907397560534
"AT4G04700","CPK27","calcium-dependent protein kinase 27","CPK27",1458,0.361685949768271,2.27665016419663,2.12749818202939,0.1628452365949,0.33059368968548
"AT4G04710","CPK22","calcium-dependent protein kinase 22","CPK22",1728,1.35193900945236,-0.437815323302914,3.75690050027384,0.0693221963188293,0.194856234324131
"AT4G04720","CPK21","calcium-dependent protein kinase 21","AtCPK21, CPK21",2083,-0.177904846644224,5.53230816226886,0.9895674382383,0.333751358547805,0.514992813182056
"AT4G04740","CPK23","calcium-dependent protein kinase 23","ATCPK23, CPK23",3002,-0.313972460768216,4.58710443413261,1.6074964857015,0.221878201266759,0.402601594028774
"AT4G04745","AT4G04745","","",575,1.67579990696108,0.734556760531425,11.9041213392362,0.00304415625182083,0.0287366732889483
"AT4G04750","AT4G04750","","",1502,-0.182831209926755,4.28346038857297,1.33456624511001,0.263921558203358,0.446375555464082
"AT4G04760","AT4G04760","","",1404,0.268965878117954,-0.350529980859128,0.377820145527716,0.546884877655924,0.702831979224307
"AT4G04770","ABCI8","ATP-binding cassette I8","ABC1, ABCI8, ATABC1, ATNAP1, LAF6",1938,-0.157570659844425,7.10556680936541,0.593901168979514,0.451457619219964,0.623775533864213
"AT4G04780","MED21","mediator 21","MED21",647,0.190438986342288,2.91152591329841,1.16532300361941,0.295392827306195,0.478119137382292
"AT4G04790","AT4G04790","","",2625,0.174077163836104,2.04397222210242,0.289274302733433,0.597634180977221,0.742511879495892
"AT4G04800","MSRB3","methionine sulfoxide reductase B3","ATMSRB3, MSRB3",827,0.505746365477969,5.06780685198606,8.11277732311067,0.0110871818269684,0.0630254596205277
"AT4G04810","MSRB4","methionine sulfoxide reductase B4","ATMSRB4, MSRB4",505,1.04530104123311,2.58568440360201,5.79908963766467,0.0276253433306206,0.109118766420581
"AT4G04830","MSRB5","methionine sulfoxide reductase B5","ATMSRB5, MSRB5",742,0.470931527119554,5.95378855821477,3.38853727269915,0.0831140531031326,0.217220940737516
"AT4G04840","MSRB6","methionine sulfoxide reductase B6","ATMSRB6, MSRB6",848,-0.416319322063809,6.26696348929252,4.66922590510495,0.0452207334457181,0.147514350275827
"AT4G04850","KEA3","K  efflux antiporter 3","ATKEA3, KEA3",3211,-0.556800971133105,6.31245716166822,19.2190780755229,0.000401939149293738,0.0088474456490201
"AT4G04860","DER2.2","DERLIN-2.2","DER2.2",1351,0.485943070819969,4.13172228457256,11.4007914852365,0.00357174201401151,0.0318422989883111
"AT4G04870","CLS","cardiolipin synthase","CLS",1395,-0.240102207181388,3.44528114882653,2.68164732289129,0.119824883421663,0.273001959439553
"AT4G04880","AT4G04880","","MAPDA",1327,-0.433396588771611,3.65694799161745,7.58320738971869,0.0135305415065826,0.0708431180655783
"AT4G04885","PCFS4","PCF11P-similar protein 4","PCFS4",3102,-0.398257206325728,4.56276804510295,8.61253686377177,0.00923080570592963,0.0564437434787204
"AT4G04890","PDF2","protodermal factor 2","PDF2",3085,-0.433037785312692,6.53350503058402,6.82831617266336,0.0181453916213062,0.0846258507084371
"AT4G04900","RIC10","ROP-interactive CRIB motif-containing protein 10","RIC10",471,1.49743027657056,0.265190932235226,8.89465609327289,0.0083396250316135,0.0531550942576245
"AT4G04910","NSF","N-ethylmaleimide sensitive factor","NSF",2608,-0.330227643732067,6.08100904755099,3.06277158836628,0.0980704767298289,0.241067127848861
"AT4G04920","SFR6","SENSITIVE TO FREEZING 6","AtSFR6, GLH2, IEN1, MED16, SFR6, YID1",4663,-0.460830236657142,4.89996456080952,6.01575843424942,0.0252330877383164,0.103337918851086
"AT4G04925","AT4G04925","","",624,-0.0453380496213262,4.23865862303233,0.0236197294290605,0.879660053226055,0.929186674612029
"AT4G04940","AT4G04940","","",3058,-0.893825309110936,3.29982806428028,21.817762749173,0.000217479637716472,0.00615044497664279
"AT4G04950","GRXS17","monothiol glutaredoxin 17","AtGRXS17, GRXS17",1736,-0.434058011878265,5.11501401600189,13.5992043388236,0.00181714736384252,0.0211945917543527
"AT4G04955","ALN","allantoinase","ALN, ATALN",1809,-0.598166942511372,3.70245527446584,8.16161320040381,0.010888276344889,0.0624085908261185
"AT4G04960","AT4G04960","","LecRK-VII.1",2331,0.127283244964957,4.29731126008408,0.706819511024451,0.412132462594448,0.588818495884659
"AT4G04970","GSL1","glucan synthase-like 1","ATGSL01, ATGSL1, GSL01, GSL1",5827,-0.924630190231206,4.62973417589485,20.7884010195192,0.000275888530353264,0.00710302068531773
"AT4G04972","AT4G04972","","",408,3.92101601103133,-1.079565302233,35.9753246837416,1.419495312208e-05,0.00107448935119626
"AT4G05000","VPS28-2","","VPS28-2",1145,0.490237258060537,3.72395085672041,9.29673521492603,0.00723262336599932,0.0484124513407226
"AT4G05010","FBS3","F-box stress induced 3","AtFBS3, FBS3",495,0.682990036934417,2.41609064985395,9.47706587868444,0.00679082696307762,0.0464477052812182
"AT4G05020","NDB2","NAD(P)H dehydrogenase B2","NDB2",2364,0.677455906936607,5.333370638718,6.73338680992862,0.0188434941623212,0.0865143693648667
"AT4G05030","AT4G05030","","",333,2.28046298743822,0.401530166205613,8.80916712341682,0.00859896383637306,0.0541242972600396
"AT4G05040","AT4G05040","","",2418,-0.396386541372238,3.15100207981341,4.76438213509395,0.0433200705598529,0.143728839870074
"AT4G05050","UBQ11","ubiquitin 11","UBQ11",1267,0.586688968459986,9.26248338327114,12.7767040163398,0.0023244734263338,0.0243597158553828
"AT4G05060","AT4G05060","","",1207,0.460431252286173,4.54221455908241,10.6354753574266,0.00458327677647262,0.0366437999795883
"AT4G05070","AT4G05070","","WIP2",525,1.69588196270696,6.15939792090132,72.5978520684448,1.4925482597483e-07,4.16318735136915e-05
"AT4G05090","AT4G05090","","",1431,-0.289898338360922,4.33921907679313,3.89537522862698,0.0648437826653129,0.186437320337631
"AT4G05100","MYB74","myb domain protein 74","AtMYB74, MYB74",1175,1.61666140496595,0.248806156071359,6.42065823185361,0.0213691134665419,0.0935151693805882
"AT4G05110","ENT6","equilibrative nucleoside transporter 6","ATENT6, ENT6",1424,-0.231689764617309,1.26375934898805,0.494783976094439,0.491291762714934,0.658007161244589
"AT4G05120","FUR1","FUDR RESISTANT 1","ATENT3, ENT3, FUR1",1531,-0.0762946775193507,2.77817144454317,0.090228626957177,0.767516871745054,0.860961797183384
"AT4G05130","ENT4","equilibrative nucleoside transporter 4","ATENT4, ENT4",1257,-0.396065046608407,1.17030716582029,1.809006008485,0.196238886088087,0.372100698569952
"AT4G05150","AT4G05150","","",1668,0.167085959917536,6.85456346852486,1.22206061822005,0.284305756130894,0.467460740175813
"AT4G05160","AT4G05160","","",1861,0.133333626046213,6.0079398320061,0.856705225155149,0.367573174813865,0.547634812728465
"AT4G05180","PSBQ-2","photosystem II subunit Q-2","PSBQ, PSBQ-2, PSII-Q",1037,0.0096832844630253,10.5289893473635,0.00314248738690959,0.955947098431957,0.974767533734522
"AT4G05190","ATK5","kinesin 5","ATK5",3132,-0.0957093397441821,2.60041961313224,0.224060541189482,0.641964563997177,0.773243564159155
"AT4G05210","LpxD1","lipid X D1","AtLpxD1, LpxD1",1025,-0.387072634073786,-0.10474373287809,0.857775956302315,0.367281157229914,0.547359944632621
"AT4G05320","UBQ10","polyubiquitin 10","UBI10, UBQ10",1851,0.362147192810894,10.514885253498,5.10214121849547,0.0372789827129981,0.131384229808786
"AT4G05330","AGD13","ARF-GAP domain 13","AGD13",1322,-0.222561111048463,3.54290220226233,1.21418741588698,0.285810223028702,0.468798756348513
"AT4G05390","RFNR1","root FNR 1","ATRFNR1, RFNR1",1629,0.0301030379757316,4.54791888265962,0.0414499408448841,0.841080984117052,0.906766082416022
"AT4G05400","AT4G05400","","",1112,-0.251961204588899,4.02591110667564,1.74741592137708,0.203656804147164,0.380798421898548
"AT4G05410","YAO","YAOZHE","YAO",1918,-0.526559329809721,3.4848999261885,13.0764126409293,0.00212314704901303,0.0231783368365996
"AT4G05420","DDB1A","damaged DNA binding protein 1A","DDB1A",3714,-0.354645526326782,5.93421766619236,4.08507913996558,0.0592445684967059,0.17543918674427
"AT4G05440","EDA35","embryo sac development arrest 35","BICE1, EDA35",1062,0.279391100126134,3.09210473289943,1.52574104345409,0.23349667668842,0.415055375882114
"AT4G05450","MFDX1","mitochondrial ferredoxin 1","ATMFDX1, MFDX1",1166,-0.324505954900358,3.77578750043821,4.95885028176045,0.0397149827867893,0.13653046898973
"AT4G05460","AT4G05460","","AtSKIP19, SKIP19",1179,-0.0749531275477613,3.39331436522125,0.170033971121887,0.685217747024663,0.803692917572188
"AT4G05497","AT4G05497","","",741,1.87433623139964,-1.06857839186893,5.88005315696555,0.0267022997029476,0.106714862914901
"AT4G05520","EHD2","EPS15 homology domain 2","ATEHD2, EHD2",1808,-0.341467288797917,2.77686654635908,1.4690885902126,0.242012110491116,0.424339153863782
"AT4G05530","IBR1","indole-3-butyric acid response 1","IBR1, SDRA",1126,0.0323061003311621,5.62495107611413,0.059194794811754,0.810675005800545,0.887831726279518
"AT4G05540","AT4G05540","","",2070,-0.12334601053638,1.21344266865335,0.0224346975788893,0.882693277203879,0.931071307005045
"AT4G05590","AT4G05590","","MPC2L, NRGA1",812,0.692993349349913,3.97443400707219,7.00749659564432,0.0169063693081352,0.080923246791784
"AT4G05631","AT4G05631","","",882,-0.903699575407278,1.01293307525047,2.82298790434792,0.111143446196096,0.26082512558893
"AT4G06534","AT4G06534","","",1218,1.11103796264697,0.905995907276117,7.7607600079843,0.0126490710327403,0.0682679032821262
"AT4G06536","AT4G06536","","",510,-0.211970892420413,-0.594012422975351,0.0614502835594717,0.807177754782918,0.88526087702735
"AT4G06598","AT4G06598","","",1658,-0.576550497395452,3.39470644343929,15.0743719784135,0.00118954748952711,0.0167329933802251
"AT4G06599","AT4G06599","","",1229,0.141529549415757,4.80962267938562,1.40031381144257,0.252901723967841,0.434840890436295
"AT4G06634","YY1","Yin Yang 1","AtYY1, YY1",1602,0.0568228683807454,3.66489614862337,0.0893116322174904,0.768664414494076,0.861802626179987
"AT4G06676","AT4G06676","","",1508,0.0586164552083316,3.01422551767519,0.112585743812963,0.74131090154314,0.844467260971324
"AT4G06701","AT4G06701","","",1147,0.0697312281952217,2.36980190011682,0.0832107406855601,0.776468585228639,0.866463208215133
"AT4G06744","AT4G06744","","",1493,0.873812335201842,1.6358742842479,11.6315265989538,0.00331808052570508,0.0302971998495098
"AT4G06746","RAP2.9","related to AP2 9","DEAR5, RAP2.9",584,-0.91149856009868,2.07426107576451,8.30654232795814,0.0103213716347758,0.0604319780143737
"AT4G07390","AT4G07390","","",1032,0.0483753376762068,5.42332281990303,0.160193996216675,0.693946081296004,0.810260342184141
"AT4G07400","VFB3","VIER F-box proteine 3","VFB3",1665,-0.374874940943591,1.96804849538546,2.25350509765282,0.151596419892194,0.316757958116456
"AT4G07410","PCN","POPCORN","PCN",2894,-0.77161252325936,5.23506135107852,21.336839319679,0.00024284039451097,0.00659548046173427
"AT4G07825","AT4G07825","","",1499,0.247824335710937,4.78616571762948,2.05844778341215,0.169445574292449,0.338966443535288
"AT4G07950","AT4G07950","","",737,0.085547377937109,3.54230752294857,0.247137898736259,0.625444418343767,0.762032572236672
"AT4G07960","CSLC12","Cellulose-synthase-like C12","ATCSLC12, CSLC12",2622,-0.618292540694876,0.421473926210542,2.16442519039758,0.159445539450678,0.326458529340844
"AT4G07990","AT4G07990","","",1522,-0.0841985870087704,4.39146765264007,0.266228370839556,0.61249677204616,0.752437965152573
"AT4G08035","AT4G08035","","",1790,-0.389806676774923,3.84565050444097,5.37895331085629,0.0330431845433773,0.121888645592799
"AT4G08040","ACS11","1-aminocyclopropane-1-carboxylate synthase 11","ACS11",1383,1.61928221558283,2.92610722052541,11.3176501926653,0.00366843889658773,0.0322664159016498
"AT4G08150","KNAT1","KNOTTED-like from Arabidopsis thaliana","BP, BP1, KNAT1",1822,-0.253877267412927,1.59765965820938,0.571288105942449,0.460058971668728,0.631120446076847
"AT4G08160","AT4G08160","","",2527,-0.289056812100634,0.812406476742415,0.732442429715109,0.403955000995154,0.580597990418814
"AT4G08170","AT4G08170","","AtTPK3, ITPK3",1598,0.102673804360892,3.65726408509978,0.512771574724574,0.483630557297873,0.651474292650124
"AT4G08180","ORP1C","OSBP(oxysterol binding protein)-related protein 1C","ORP1C",2999,-0.402807078821732,5.15952249114019,5.04107637662053,0.0382954661679963,0.133497531095217
"AT4G08210","AT4G08210","","",2061,-0.318919279537114,-0.357615706753241,0.382994186517399,0.544182344380303,0.700685525247991
"AT4G08230","AT4G08230","","",674,0.312262933203188,4.74262296478813,2.35142736239215,0.143506372600592,0.305464850396535
"AT4G08240","AT4G08240","","",820,0.320892889513235,3.36815819466893,3.28008724398699,0.0877728190831707,0.224639283832519
"AT4G08250","AT4G08250","","",1452,0.0897166788618973,-0.8470205481453,0.0187952504613504,0.892560317707894,0.937690289400894
"AT4G08280","AT4G08280","","",791,0.046605147558052,5.40042856080785,0.136425222264892,0.716406285223202,0.826356857984231
"AT4G08290","UMAMIT20","Usually multiple acids move in and out Transporters 20","UMAMIT20",1667,0.67607184678309,4.20317270045276,11.9207703575015,0.00302826944587942,0.028672368662577
"AT4G08300","UMAMIT17","Usually multiple acids move in and out Transporters 17","UMAMIT17",1444,-0.428627759901223,3.26760417836366,3.67172068877248,0.0722565049800867,0.199933192626314
"AT4G08310","AT4G08310","","",1709,-0.269972920910152,4.35438724373879,1.42224111523138,0.249361435789764,0.431231325418014
"AT4G08320","TPR8","tetratricopeptide repeat 8","TPR8",1536,0.13705725008372,4.279415801634,1.16600124587383,0.295256856292108,0.478047615243556
"AT4G08330","AT4G08330","","",939,0.769616812331282,3.48901281599814,13.0575910702028,0.00213519683453315,0.0232001221415877
"AT4G08350","GTA2","global transcription factor group A2","GTA02, GTA2, SPT5-2",3410,-0.460430231091566,5.82202612996518,6.03435224517974,0.0250390681755909,0.102876591959693
"AT4G08390","SAPX","stromal ascorbate peroxidase","SAPX",1519,0.0383430459650949,6.37710854997295,0.0286075698720923,0.867677896345793,0.922063427033717
"AT4G08455","AT4G08455","","",883,0.0558805261848569,3.1212721178315,0.139911882641891,0.712977587863497,0.82369643370647
"AT4G08460","AT4G08460","","",1381,-0.053052104632858,5.33347326292652,0.206929066157774,0.654921371960636,0.781866145395313
"AT4G08470","MEKK3","MAPK/ERK kinase kinase 3","MAPKKK10, MEKK3",1881,0.00910927272227222,6.49325845215045,0.00416382162205917,0.949300276025272,0.97099775056144
"AT4G08480","MAPKKK9","mitogen-activated protein kinase kinase kinase 9","MAPKKK9, MEKK2, SUMM1",2838,-0.322704989490285,4.43821762560458,2.66455559744116,0.120928929546996,0.274357087848014
"AT4G08500","MEKK1","MAPK/ERK kinase kinase 1","ARAKIN, ATMEKK1, MAPKKK8, MEKK1",2490,-0.0655346189258077,5.39920224665116,0.234339350771269,0.63448150484716,0.768281592356772
"AT4G08510","AT4G08510","","",2820,-0.129354823160373,3.402201132569,0.515446998566263,0.482508596580698,0.650565490900289
"AT4G08520","AT4G08520","","",843,0.162675741819902,5.86664660186653,2.0191674006722,0.173348035461098,0.343993051170343
"AT4G08540","AT4G08540","","ATG14b",1735,-0.148048115682848,4.00743353497159,0.97453023861269,0.337350208179597,0.518984164750942
"AT4G08555","AT4G08555","","",391,1.4858029552905,1.95541954605945,13.7127106036061,0.00175746077989935,0.0208296952271889
"AT4G08580","AT4G08580","","",1595,-0.0770130751557637,3.23309362859902,0.0969739144219185,0.759265513354473,0.855991689056728
"AT4G08590","ORTHL","ORTHRUS-like","ORL1, ORTHL, VIM6",1634,-0.249413791015401,0.975648648192912,0.588563033521594,0.453464178968026,0.625529273907388
"AT4G08685","SAH7","","SAH7",725,0.936545185252158,5.35167980593751,33.5803456564606,2.12584570576718e-05,0.00145050157714242
"AT4G08690","AT4G08690","","",1317,0.154720721413199,3.90554056186073,0.622425252545262,0.440976007999639,0.614587160810561
"AT4G08700","ATPUP13","","ATPUP13, PUP13",1403,0.39551099073717,3.15999221435477,3.75627624473397,0.0693431881843757,0.194888336481747
"AT4G08770","Prx37","peroxidase 37","Prx37",1235,0.0849915477052561,2.00701183290475,0.0508751656105781,0.824227690042871,0.897070104639229
"AT4G08790","AT4G08790","","NIT1",1270,-0.0598846415609743,2.90792073950716,0.0937820978163192,0.763129310903927,0.858309712142386
"AT4G08810","SUB1","","SUB1",1888,-0.179429912983897,5.73837453765469,1.04493951604578,0.320955447499973,0.503164960430513
"AT4G08850","AT4G08850","","MIK2",3793,0.817267235675313,7.91796933829806,12.178872983216,0.00279354092069711,0.0272946642165233
"AT4G08870","ARGAH2","arginine amidohydrolase 2","ARGAH2",1458,-0.469831052900212,7.55523145606433,4.55257255046865,0.0476836026025031,0.152417182514663
"AT4G08900","ARGAH1","arginine amidohydrolase 1","ARGAH1",1347,-0.278902383691305,4.39630963532882,4.09742455228284,0.0589001244447974,0.174854109045774
"AT4G08910","AT4G08910","","",819,0.108262540359224,0.138731651404925,0.0921311325823261,0.765156247660789,0.859584980046415
"AT4G08920","CRY1","cryptochrome 1","ATCRY1, BLU1, CRY1, HY4, OOP2",2551,-0.313169035014288,7.03019627153479,4.72387703639187,0.044117630814953,0.145406798098749
"AT4G08930","APRL6","APR-like 6","APRL6, ATAPRL6",1333,0.372841998246205,4.54626704323349,5.7411629644938,0.0283081610765468,0.111083209836316
"AT4G08940","AT4G08940","","",1399,-0.924742463416583,2.15300350099787,15.4137651472603,0.0010823498367954,0.0157984282271168
"AT4G08950","EXO","EXORDIUM","EXO",1228,-0.768122115792716,6.82968673570343,3.65596308970981,0.0728151298293364,0.20077953559488
"AT4G08960","AT4G08960","","",1507,-0.113517479127647,4.25257631667313,0.610844145280324,0.445183696731562,0.618365019305671
"AT4G08980","FBW2","F-BOX WITH WD-40 2","FBW2, SKIP18",2150,-0.125024053637153,5.88288357081333,0.811336492761894,0.380267420670662,0.55966788722053
"AT4G08990","AT4G08990","","",4539,0.0616200449202023,-0.928614294463959,0.00567075737885504,0.940848644685932,0.966333422602519
"AT4G09000","GRF1","general regulatory factor 1","GF14 CHI, GRF1",1458,0.397509565498952,8.83536453511408,8.20092196094837,0.0107311069325252,0.0618508167855464
"AT4G09010","TL29","thylakoid lumen 29","APX4, TL29",1279,-0.384103613467929,7.98462546119731,5.28546649334968,0.0344086997769435,0.124889473236742
"AT4G09012","AT4G09012","","",527,0.551525149701856,1.049414906649,3.07739029822395,0.0973343844900649,0.240121247469164
"AT4G09020","ISA3","isoamylase 3","ATISA3, ISA3",2483,-0.591957029931539,6.23819937473743,8.40356859989656,0.00996052410507417,0.0591818476298571
"AT4G09030","AGP10","arabinogalactan protein 10","AGP10, ATAGP10",584,0.0893856865703189,3.89198807639672,0.201853756018325,0.658884916106443,0.784895258980834
"AT4G09040","AT4G09040","","",1443,-0.201124156443512,6.38145888747905,1.52251188361396,0.233971513027006,0.415664723133045
"AT4G09060","AT4G09060","","",1303,0.269092778400555,0.842618421322746,0.588305056990424,0.453561519300576,0.62553641668913
"AT4G09080","TOC75-IV","translocon at the outer envelope membrane of chloroplasts 75-IV","ATTOC75-IV, TOC75-IV",1584,-0.122282197768536,-0.633383155219753,0.0467429894297789,0.831395288914595,0.9009510842405
"AT4G09140","MLH1","MUTL-homologue 1","ATMLH1, MLH1",2381,-0.334320212727901,3.25754823583492,2.17551351373132,0.158441772185607,0.325286485707132
"AT4G09150","AT4G09150","","",3732,-0.182270642596222,5.70302612921424,0.831157156386568,0.374643208723127,0.55427486856211
"AT4G09160","AT4G09160","","PATL5",2321,-0.4152941703603,4.40875225111781,6.13280838666108,0.0240396795793251,0.10021347499065
"AT4G09180","FBH2","FLOWERING BHLH 2","FBH2",1125,0.26262838058922,4.16760898981798,2.70319449425442,0.118450234386099,0.270754790364812
"AT4G09200","AT4G09200","","",1449,-0.006903348067391,3.60662469289964,0.000689407789444074,0.979357430945906,0.989024024439226
"AT4G09250","AT4G09250","","",1159,-0.293017056192426,3.40406142818933,1.50810608762135,0.236105127453998,0.418122508716152
"AT4G09300","AT4G09300","","",1094,1.00706551422586,-0.226733969288145,2.95224259953656,0.103855160312066,0.250616114514612
"AT4G09310","AT4G09310","","",1449,-0.207877081113833,3.37108150743444,0.776720900230273,0.390395788681487,0.568127433471443
"AT4G09320","NDPK1","","ATNDK1, NDK1, NDPK1",700,-0.127634377582336,8.1866626541882,0.574019795226097,0.459005663990007,0.630227466632806
"AT4G09340","AT4G09340","","",1795,-0.330396363718622,3.87297155404756,4.32576169989166,0.0529302040105425,0.163198790742378
"AT4G09350","NdhT","NADH dehydrogenase-like complex T","CRRJ, DJC75, NdhT",816,0.0944344407153377,4.90868272087353,0.328690252693441,0.573912896420719,0.724938858369646
"AT4G09420","AT4G09420","","",1527,-0.74151347027244,2.13233594139674,5.25318384382653,0.0348951973752076,0.126138116270899
"AT4G09430","AT4G09430","","",3120,-1.05726660166107,0.294979395733549,8.84428113642034,0.00849135444673435,0.0537627360834592
"AT4G09432","AT4G09432","","",2148,-0.526279829544402,0.63856268806919,2.43590999308507,0.136945761555774,0.296837300063728
"AT4G09460","MYB6","myb domain protein 6","AtMYB6, MYB6",984,0.788396316391011,3.95967534132476,18.9579135038136,0.000428638952884178,0.00918731195645015
"AT4G09490","AT4G09490","","",534,0.0457588966822147,1.49997820925011,0.0237348655463489,0.879369547154576,0.929105579034946
"AT4G09500","AT4G09500","","",1625,0.212011249242486,2.80449765420565,1.04462298291024,0.321026626404491,0.503164960430513
"AT4G09510","CINV2","cytosolic invertase 2","A/N-InvI, CINV2",2108,-0.459141500733988,4.29309844053641,11.6596193761049,0.00328860557880829,0.0301226211406633
"AT4G09520","AT4G09520","","",1652,-0.368113084149721,3.39266842295849,5.42387245404877,0.0324092532456831,0.12052487469263
"AT4G09550","GIP1","AtGCP3 interacting protein 1","ATGIP1, GIP1, GIP1a",500,0.634621895223544,3.68713616093172,10.3777399131944,0.00499379618004558,0.0385910445792415
"AT4G09560","AT4G09560","","RMR4",1816,-0.134857042018475,3.06817407753361,0.606600391573522,0.446741804264205,0.619911780857172
"AT4G09570","CPK4","calcium-dependent protein kinase 4","ATCPK4, CPK4",1700,0.0470590361550162,5.25472108322955,0.0522625982753798,0.821890252158215,0.89561011453879
"AT4G09580","AT4G09580","","",1317,0.202117484462363,4.08782697533568,2.41789120999444,0.138313948019788,0.298836600893039
"AT4G09620","AT4G09620","","mTERF12",972,0.316524058279968,5.39413843467563,5.76521371334514,0.0280223425262715,0.110216522796975
"AT4G09630","AT4G09630","","",2615,-0.320167669328983,4.54319189465879,2.672409342346,0.120420103211893,0.273660060446493
"AT4G09640","AT4G09640","","ENOR3L6",1665,-0.513990300635206,3.86153118431247,9.47085636031896,0.00680552351200523,0.0464595592180059
"AT4G09650","ATPD","ATP synthase delta-subunit gene","ATPD, PDE332",966,0.250844601750978,9.91870421340268,2.15897762838532,0.15994154177036,0.326948064805549
"AT4G09670","AT4G09670","","",1394,-0.0361642505524194,5.82072198232923,0.0600587467522862,0.809327168622912,0.886853934318143
"AT4G09680","CTC1","conserved telomere maintenance component 1","ATCTC1, CTC1",4184,-0.642589823963697,4.5130494706449,13.8370168100782,0.00169460846473342,0.0204175251827821
"AT4G09720","RABG3A","RAB GTPase homolog G3A","ATRABG3A, RABG3A",1246,0.0524141892531261,5.39333242644202,0.158300812313655,0.695661103151546,0.811464048599811
"AT4G09730","RH39","RH39","RH39",2151,-0.536316358736522,5.51456929469726,8.23876570194865,0.0105822180899772,0.0614891514043219
"AT4G09750","AT4G09750","","",1165,0.316450729582002,4.36967635817217,1.26405301407041,0.276458970765417,0.459414189971931
"AT4G09760","AT4G09760","","CEK3",1665,0.31520538379384,5.81648641855232,2.7582614900559,0.115022159929987,0.2661758404926
"AT4G09770","AT4G09770","","",1164,1.70998641317891,0.572683047635612,11.6542631318874,0.0032942025385651,0.0301467649843876
"AT4G09800","RPS18C","S18 ribosomal protein","RPS18C",799,0.207305027630567,7.19508349460195,1.84492962953592,0.192069178282622,0.366911774856061
"AT4G09810","AT4G09810","","URGT5",1388,-0.292509700042339,3.31535564508914,2.00430717308125,0.17485338542126,0.345867945788585
"AT4G09820","TT8","TRANSPARENT TESTA 8","AtTT8, BHLH42, TT8",1833,0.277143791432662,0.665562101560169,0.440394903439441,0.515801856867735,0.678428874720032
"AT4G09830","AT4G09830","","",937,0.282904534549977,5.58269141133627,1.97476008359417,0.177895062118895,0.349698497905795
"AT4G09840","AT4G09840","","",743,0.348734905617427,0.391192532558314,1.23437918624432,0.281973181784447,0.465084062236732
"AT4G09890","AT4G09890","","",532,0.970846578372111,4.14711572511475,25.8976650914587,9.00812241196047e-05,0.00370552300105736
"AT4G09900","MES12","methyl esterase 12","ATMES12, MES12",1363,0.138663694219809,4.37284000723032,0.794203041268097,0.385230839127282,0.563875375336764
"AT4G09920","AT4G09920","","",951,-0.640813950762387,0.198834002508837,2.70609735625647,0.118266490176597,0.270608188894917
"AT4G09950","AT4G09950","","IAN13",1011,0.310228961157151,1.23141353666578,0.763830692222563,0.3942710797525,0.571617171795233
"AT4G09970","AT4G09970","","",993,0.319768479530939,3.64408372298729,3.2121000087163,0.0908506046369999,0.230029844767296
"AT4G09980","EMB1691","EMBRYO DEFECTIVE 1691","EMB1691, MTB",3404,-0.239765576081878,4.68840009005874,2.87047623381317,0.108396916780698,0.256942005479463
"AT4G09990","GXM2","glucuronoxylan methyltransferase 2","GXM2",1112,1.22100679876822,-0.0716350413417199,5.40402595554925,0.032687605589701,0.121059480723443
"AT4G10000","AT4G10000","","",1511,0.114698302939404,4.99107934906834,0.635289786964013,0.436376449622687,0.610141953389902
"AT4G10020","HSD5","hydroxysteroid dehydrogenase 5","AtHSD5, HSD5",1499,-0.359906129804442,0.434649581318035,1.25067089914129,0.278927647587851,0.462163297272669
"AT4G10030","AT4G10030","","ABHD11",1535,-0.0241524855412983,4.37627330410306,0.0239919851197074,0.878723391728173,0.928760223325671
"AT4G10040","CYTC-2","cytochrome c-2","CYTC-2",652,0.263539834925288,4.90439842503283,1.48709229664116,0.239262897915186,0.421588017250694
"AT4G10050","AT4G10050","","PMES",1330,-0.17522468008919,3.93714082706781,1.37782587984217,0.256601414880564,0.438963961144343
"AT4G10060","AT4G10060","","",3034,-0.425041678538647,6.50589169423114,4.10066236899514,0.0588101732497179,0.174694736594431
"AT4G10070","AT4G10070","","",2255,-0.458022645965279,3.9295236286694,8.15833424291437,0.0109015040513384,0.0624581951303752
